Module,Module Number,Relationship,First Object Name,First Image Number,First Object Number,Second Object Name,Second Image Number,Second Object Number
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,81,FilterObjects,305,53
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,81,FilterObjects,305,61
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,81,FilterObjects,305,64
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,81,FilterObjects,305,101
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,81,FilterObjects,305,158
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,81,FilterObjects,305,169
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,82,FilterObjects,305,56
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,82,FilterObjects,305,71
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,82,FilterObjects,305,110
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,83,FilterObjects,305,59
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,83,FilterObjects,305,60
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,83,FilterObjects,305,72
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,83,FilterObjects,305,114
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,84,FilterObjects,305,62
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,84,FilterObjects,305,88
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,84,FilterObjects,305,97
